Month,OriginApt,DestApt,OriginWAC,DestWAC,Carrier,Group,Type,Total,Scheduled,Charter
201407,ATL,CUN,34,148,AM,0,Passengers,921,0,921
201407,ATL,CUN,34,148,DL,3,Passengers,55088,"55,088",0
201407,ATL,CUN,34,148,FL,3,Passengers,15340,"15,340",0
201407,ATL,CZM,34,148,DL,3,Passengers,8236,"8,236",0
201407,ATL,DUB,34,441,DL,3,Passengers,12782,"12,782",0
201407,ATL,DUS,34,429,DL,3,Passengers,11183,"11,183",0
201407,ATL,DXB,34,678,DL,3,Passengers,15397,"15,397",0
201407,ATL,EZE,34,303,DL,3,Passengers,11356,"11,356",0
201407,ATL,FCO,34,450,DL,3,Passengers,16456,"16,456",0
201407,ATL,FPO,34,204,DL,3,Passengers,1112,"1,112",0
201407,ATL,FPO,34,204,EV,3,Passengers,2919,"2,919",0
201407,ATL,FRA,34,429,DL,3,Passengers,13254,"13,254",0
201407,ATL,FRA,34,429,LH,0,Passengers,13176,"13,176",0
201407,ATL,GCM,34,233,DL,3,Passengers,7992,"7,992",0
201407,ATL,GDL,34,148,DL,3,Passengers,16496,"16,496",0
201407,ATL,GGT,34,204,EV,3,Passengers,1834,"1,834",0
201407,ATL,GIG,34,316,DL,3,Passengers,13508,"13,508",0
201407,ATL,GRU,34,316,DL,3,Passengers,24499,"24,499",0
201407,ATL,GUA,34,127,DL,3,Passengers,20873,"20,873",0
201407,ATL,ICN,34,778,KE,0,Passengers,16606,"16,606",0
201407,ATL,JNB,34,562,DL,3,Passengers,16999,"16,999",0
201407,ATL,KIN,34,243,DL,3,Passengers,8275,"8,275",0
201407,ATL,LHR,34,493,BA,0,Passengers,11815,"11,815",0
201407,ATL,LHR,34,493,DL,3,Passengers,39852,"39,852",0
201407,ATL,LIM,34,368,DL,3,Passengers,12548,"12,548",0
201407,ATL,LIR,34,110,DL,3,Passengers,11066,"11,066",0
201407,ATL,LOS,34,555,DL,3,Passengers,10384,"10,384",0
201407,ATL,MAD,34,482,DL,3,Passengers,14248,"14,248",0
201407,ATL,MAN,34,493,DL,3,Passengers,11629,"11,629",0
201407,ATL,MBJ,34,243,DL,3,Passengers,36835,"36,835",0
201407,ATL,MBJ,34,243,GL,2,Passengers,942,0,942
201407,ATL,MBJ,34,243,K8,1,Passengers,141,0,141
201407,ATL,MBJ,34,243,WN,3,Passengers,7053,"7,053",0
201407,ATL,MEX,34,148,DL,3,Passengers,47965,"47,965",0
201407,ATL,MGA,34,153,DL,3,Passengers,9128,"9,128",0
201407,ATL,MTY,34,148,EV,3,Passengers,12534,"12,534",0
201407,ATL,MUC,34,429,DL,3,Passengers,13225,"13,225",0
201407,ATL,MXP,34,450,DL,3,Passengers,12185,"12,185",0
201407,ATL,NAS,34,204,DL,3,Passengers,34905,"34,905",0
201407,ATL,NAS,34,204,FL,3,Passengers,3362,"3,362",0
201407,ATL,NRT,34,736,DL,3,Passengers,19309,"19,309",0
201407,ATL,PAP,34,238,DL,3,Passengers,9122,"9,122",0
201407,ATL,PLS,34,281,DL,3,Passengers,8312,"8,312",0
201407,ATL,PTY,34,162,DL,3,Passengers,9574,"9,574",0
201407,ATL,PUJ,34,224,DL,3,Passengers,20731,"20,731",0
201407,ATL,PUJ,34,224,FL,3,Passengers,9427,"9,427",0
201407,ATL,PVR,34,148,DL,3,Passengers,1244,"1,244",0
201407,ATL,RTB,34,131,DL,3,Passengers,1260,"1,260",0
201407,ATL,SAL,34,118,DL,3,Passengers,9339,"9,339",0
201407,ATL,SAP,34,131,DL,3,Passengers,9624,"9,624",0
201407,ATL,SCL,34,324,DL,3,Passengers,11240,"11,240",0
201407,ATL,SDQ,34,224,DL,3,Passengers,8971,"8,971",0
201407,ATL,SJD,34,148,DL,3,Passengers,7315,"7,315",0
201407,ATL,SJO,34,110,DL,3,Passengers,21212,"21,212",0
201407,ATL,STR,34,429,DL,3,Passengers,10986,"10,986",0
201407,ATL,SXM,34,264,DL,3,Passengers,1497,"1,497",0
201407,ATL,TGU,34,131,DL,3,Passengers,7987,"7,987",0
201407,ATL,UIO,34,337,DL,3,Passengers,10289,"10,289",0
201407,ATL,UVF,34,276,DL,3,Passengers,8989,"8,989",0
201407,ATL,VCE,34,450,DL,3,Passengers,12239,"12,239",0
201407,ATL,YHZ,34,951,EV,3,Passengers,971,971,0
201407,ATL,YUL,34,941,DL,3,Passengers,5718,"5,718",0
201407,ATL,YUL,34,941,EV,3,Passengers,12644,"12,644",0
201407,ATL,YVR,34,906,DL,3,Passengers,4197,"4,197",0
201407,ATL,YYC,34,916,DL,3,Passengers,1164,"1,164",0
201407,ATL,YYZ,34,936,DL,3,Passengers,192,192,0
201407,ATL,YYZ,34,936,EV,3,Passengers,29614,"29,614",0
201407,ATL,YYZ,34,936,QK,0,Passengers,12562,"12,562",0
201407,ATL,ZRH,34,486,DL,3,Passengers,11317,"11,317",0
201407,AUS,ACA,74,148,EV,3,Passengers,30,30,0
201407,AUS,BOG,74,327,AA,3,Passengers,117,117,0
201407,AUS,CUN,74,148,AA,3,Passengers,120,120,0
201407,AUS,CUN,74,148,FL,3,Passengers,4432,"4,432",0
201407,AUS,CUN,74,148,UA,3,Passengers,2709,"2,709",0
201407,AUS,LHR,74,493,BA,0,Passengers,11227,"11,227",0
201407,AUS,LHR,74,493,UA,3,Passengers,489,489,0
201407,AUS,MEX,74,148,EV,3,Passengers,50,50,0
201407,AUS,MTY,74,148,EV,3,Passengers,50,50,0
201407,AUS,SJD,74,148,FL,3,Passengers,3439,"3,439",0
201407,AUS,SJO,74,110,UA,3,Passengers,49,49,0
201407,AUS,YVR,74,906,UA,3,Passengers,78,78,0
201407,AUS,YYC,74,916,UA,3,Passengers,142,142,0
201407,AUS,YYZ,74,936,OO,3,Passengers,63,63,0
201407,AZA,GUA,81,127,FCQ,1,Passengers,997,0,997
201407,AZA,MEX,81,148,FCQ,1,Passengers,156,0,156
201407,AZA,SAL,81,118,FCQ,1,Passengers,517,0,517
201407,AZA,SAP,81,131,FCQ,1,Passengers,293,0,293
201407,BDL,GEO,11,350,1BQ,1,Passengers,236,0,236
201407,BDL,LHR,11,493,UA,3,Passengers,171,171,0
201407,BDL,NAS,11,204,DL,3,Passengers,90,90,0
201407,BDL,STI,11,224,DL,3,Passengers,149,149,0
201407,BDL,YUL,11,941,PPQ,0,Passengers,1,0,1
201407,BDL,YUL,11,941,ZX,0,Passengers,1678,"1,678",0
201407,BDL,YYZ,11,936,13Q,0,Passengers,6,0,6
201407,BDL,YYZ,11,936,ZX,0,Passengers,2781,"2,781",0
201407,BED,GVA,13,486,SVW,0,Passengers,2,0,2
201407,BED,NCE,13,427,SVW,0,Passengers,3,0,3
201407,BED,TLV,13,636,VSA,0,Passengers,5,0,5
201407,BED,YYZ,13,936,04Q,1,Passengers,1,0,1
201407,BFI,YAZ,93,906,KAH,1,Passengers,25,0,25
201407,BFI,YCD,93,906,KAH,1,Passengers,192,171,21
201407,BFI,YVR,93,906,ZX,0,Passengers,8,0,8
201407,BFI,YYZ,93,936,09Q,1,Passengers,60,0,60
201407,BFI,YYZ,93,936,ZX,0,Passengers,8,0,8
201407,BGR,BCN,12,482,US,3,Passengers,233,233,0
201407,BGR,BRU,12,409,US,3,Passengers,145,145,0
201407,BGR,MAD,12,482,UA,3,Passengers,148,148,0
201407,BGR,MAD,12,482,US,3,Passengers,268,268,0
201407,BGR,NCE,12,427,15Q,0,Passengers,2,0,2
201407,BGR,PAD,12,429,1LQ,0,Passengers,2,0,2
201407,BGR,SNN,12,441,0WQ,1,Passengers,5,0,5
201407,BGR,SNN,12,441,10Q,0,Passengers,1,0,1
201407,BGR,STR,12,429,UA,3,Passengers,157,157,0
201407,BGR,TXL,12,429,1LQ,0,Passengers,1,0,1
201407,BGR,YPS,12,951,04Q,1,Passengers,8,0,8
201407,BHM,BJX,51,148,EV,3,Passengers,51,51,0
201407,BHM,FPO,51,204,UP,0,Passengers,870,870,0
201407,BHM,FPO,51,204,XP,1,Passengers,870,0,870
201407,BNA,CUN,54,148,AM,0,Passengers,969,0,969
201407,BNA,CUN,54,148,DL,3,Passengers,1016,"1,016",0
201407,BNA,MBJ,54,243,GL,2,Passengers,1145,0,"1,145"
201407,BNA,NAS,54,204,MQ,3,Passengers,42,42,0
201407,BNA,PUJ,54,224,GL,2,Passengers,1328,0,"1,328"
201407,BNA,YUL,54,941,NLQ,0,Passengers,4,0,4
201407,BNA,YYZ,54,936,ZX,0,Passengers,4742,"4,742",0
201407,BOS,AMS,13,461,DL,3,Passengers,26159,"26,159",0
201407,BOS,AMS,13,461,KL,0,Passengers,396,396,0
201407,BOS,ARN,13,484,DY,0,Passengers,239,239,0
201407,BOS,ATH,13,433,DL,3,Passengers,265,265,0
201407,BOS,AUA,13,277,B6,3,Passengers,8397,"8,397",0
201407,BOS,BDA,13,207,B6,3,Passengers,4511,"4,511",0
201407,BOS,BDA,13,207,DL,3,Passengers,6544,"6,544",0
201407,BOS,CDG,13,427,AA,3,Passengers,7836,"7,836",0
201407,BOS,CDG,13,427,AF,0,Passengers,32112,"32,112",0
201407,BOS,CDG,13,427,DL,3,Passengers,10695,"10,695",0
201407,BOS,CUN,13,148,B6,3,Passengers,949,949,0
201407,BOS,CUN,13,148,DL,3,Passengers,1235,"1,235",0
201407,BOS,CUN,13,148,US,3,Passengers,831,831,0
201407,BOS,DUB,13,441,EI,0,Passengers,32789,"32,789",0
201407,BOS,DXB,13,678,EK,0,Passengers,14433,"14,433",0
201407,BOS,EDI,13,493,US,3,Passengers,129,129,0
201407,BOS,FCO,13,450,AZ,0,Passengers,12722,"12,722",0
201407,BOS,FRA,13,429,0CQ,0,Passengers,1,0,1
201407,BOS,FRA,13,429,LH,0,Passengers,34685,"34,685",0
201407,BOS,GIG,13,316,0CQ,0,Passengers,1,0,1
201407,BOS,GVA,13,486,15Q,0,Passengers,2,0,2
201407,BOS,HKG,13,729,CX,0,Passengers,264,264,0
201407,BOS,IST,13,679,TK,0,Passengers,15236,"15,236",0
201407,BOS,KEF,13,439,FI,0,Passengers,28353,"28,353",0
201407,BOS,KIN,13,243,B6,3,Passengers,149,149,0
201407,BOS,LBG,13,427,12Q,0,Passengers,6,0,6
201407,BOS,LBG,13,427,15Q,0,Passengers,4,0,4
201407,BOS,LHR,13,493,BA,0,Passengers,63645,"63,645",0
201407,BOS,LHR,13,493,DL,3,Passengers,9629,"9,629",0
201407,BOS,LHR,13,493,UA,3,Passengers,172,172,0
201407,BOS,LHR,13,493,VS,0,Passengers,14345,"14,345",0
201407,BOS,LIS,13,469,S4,0,Passengers,3644,"3,644",0
201407,BOS,LIS,13,469,TP,0,Passengers,2,2,0
201407,BOS,MAD,13,482,IB,0,Passengers,15090,"15,090",0
201407,BOS,MAD,13,482,UA,3,Passengers,145,145,0
201407,BOS,MBJ,13,243,B6,3,Passengers,138,138,0
201407,BOS,MEX,13,148,AM,0,Passengers,158,158,0
201407,BOS,MUC,13,429,LH,0,Passengers,16501,"16,501",0
201407,BOS,MXP,13,450,AZ,0,Passengers,223,223,0
201407,BOS,NAS,13,204,B6,3,Passengers,678,678,0
201407,BOS,NRT,13,736,JL,0,Passengers,9938,"9,938",0
201407,BOS,PDL,13,469,S4,0,Passengers,12645,"12,645",0
201407,BOS,PEK,13,713,HU,0,Passengers,8668,"8,668",0
201407,BOS,PLS,13,281,DL,3,Passengers,1067,"1,067",0
201407,BOS,PRG,13,418,DL,3,Passengers,202,202,0
201407,BOS,PTY,13,162,CM,0,Passengers,6858,"6,858",0
201407,BOS,PUJ,13,224,B6,3,Passengers,3407,"3,407",0
201407,BOS,PVG,13,713,UA,3,Passengers,266,266,0
201407,BOS,RAI,13,507,VR,0,Passengers,3945,"3,945",0
201407,BOS,SDQ,13,224,B6,3,Passengers,13624,"13,624",0
201407,BOS,SNN,13,441,EI,0,Passengers,10202,"10,202",0
201407,BOS,STI,13,224,B6,3,Passengers,7869,"7,869",0
201407,BOS,TER,13,469,S4,0,Passengers,1936,0,"1,936"
201407,BOS,YHZ,13,951,QK,0,Passengers,4941,"4,941",0
201407,BOS,YOW,13,936,QK,0,Passengers,2554,"2,554",0
201407,BOS,YTZ,13,936,PD,0,Passengers,20185,"20,185",0
201407,BOS,YUL,13,941,QK,0,Passengers,12752,"12,752",0
201407,BOS,YVR,13,906,09Q,1,Passengers,6,0,6
201407,BOS,YYZ,13,936,13Q,0,Passengers,6,0,6
201407,BOS,YYZ,13,936,AC,0,Passengers,12324,"12,324",0
201407,BOS,YYZ,13,936,DL,3,Passengers,56,0,56
201407,BOS,ZRH,13,486,LX,0,Passengers,13624,"13,624",0
201407,BQN,FOR,3,316,AMQ,1,Passengers,59,0,59
201407,BQN,PUJ,3,224,21Q,1,Passengers,1240,0,"1,240"
201407,BRO,GUA,74,127,09Q,1,Passengers,1099,0,"1,099"
201407,BRO,GUA,74,127,0JQ,2,Passengers,1011,0,"1,011"
201407,BRO,GUA,74,127,FCQ,1,Passengers,149,0,149
201407,BRO,GUA,74,127,K8,1,Passengers,689,0,689
201407,BRO,GUA,74,127,XP,1,Passengers,611,0,611
201407,BRO,MEX,74,148,EV,3,Passengers,50,50,0
201407,BRO,SAP,74,131,09Q,1,Passengers,759,0,759
201407,BRO,SAP,74,131,0JQ,2,Passengers,1528,0,"1,528"
201407,BRO,SAP,74,131,FCQ,1,Passengers,689,0,689
201407,BRO,SAP,74,131,K8,1,Passengers,146,0,146
201407,BRO,SAP,74,131,XP,1,Passengers,186,0,186
201407,BTR,MTY,72,148,EV,3,Passengers,148,148,0
201407,BTR,YYZ,72,936,OO,3,Passengers,66,66,0
201407,BUF,YEG,22,916,AC,0,Passengers,157,157,0
201407,BUF,YSB,22,936,QK,0,Passengers,34,34,0
201407,BUF,YYZ,22,936,13Q,0,Passengers,7,0,7
201407,BUF,YYZ,22,936,AC,0,Passengers,157,157,0
201407,BUF,YYZ,22,936,MQ,3,Passengers,93,93,0
201407,BUF,YYZ,22,936,QK,0,Passengers,34,34,0
201407,BWI,AUA,35,277,WN,3,Passengers,7132,"7,132",0
201407,BWI,CDG,35,427,AF,0,Passengers,233,233,0
201407,BWI,CUN,35,148,AM,0,Passengers,1002,0,"1,002"
201407,BWI,CUN,35,148,B6,3,Passengers,124,124,0
201407,BWI,CUN,35,148,FL,3,Passengers,15570,"15,570",0
201407,BWI,CUN,35,148,UA,3,Passengers,308,308,0
201407,BWI,FPO,35,204,UP,0,Passengers,1225,"1,225",0
201407,BWI,FPO,35,204,XP,1,Passengers,1229,0,"1,229"
201407,BWI,FRA,35,429,DE,0,Passengers,4577,"4,577",0
201407,BWI,LHR,35,493,BA,0,Passengers,10240,"10,240",0
201407,BWI,MBJ,35,243,WN,3,Passengers,13608,"13,608",0
201407,BWI,MEX,35,148,UA,3,Passengers,88,88,0
201407,BWI,NAS,35,204,B6,3,Passengers,77,77,0
201407,BWI,NAS,35,204,WN,3,Passengers,6119,"6,119",0
201407,BWI,PLS,35,281,B6,3,Passengers,46,46,0
201407,BWI,PUJ,35,224,FL,3,Passengers,7758,"7,758",0
201407,BWI,SJO,35,110,UA,3,Passengers,131,131,0
201407,BWI,YYZ,35,936,QK,0,Passengers,6970,"6,970",0
201407,CAE,AUA,37,277,US,3,Passengers,174,174,0
201407,CAE,MAN,37,493,DL,3,Passengers,221,221,0
201407,CAE,NAS,37,204,G4,2,Passengers,157,0,157
201407,CHA,GCM,54,233,DL,3,Passengers,145,145,0
201407,CHA,MBJ,54,243,DL,3,Passengers,163,163,0
201407,CHA,YYZ,54,936,EV,3,Passengers,76,76,0
201407,CHS,BOG,37,327,UA,3,Passengers,114,114,0
201407,CHS,LGW,37,493,VSA,0,Passengers,6,0,6
201407,CLE,CUN,44,148,F9,3,Passengers,3008,0,"3,008"
201407,CLE,CUN,44,148,UA,3,Passengers,2216,"2,216",0
201407,CLE,PUJ,44,224,F9,3,Passengers,2445,0,"2,445"
201407,CLE,YYZ,44,936,13Q,0,Passengers,16,0,16
201407,CLE,YYZ,44,936,QK,0,Passengers,6589,"6,589",0
201407,CLT,ANU,36,206,US,3,Passengers,850,850,0
201407,CLT,AUA,36,277,US,3,Passengers,12216,"12,216",0
201407,CLT,BCN,36,482,US,3,Passengers,11541,"11,541",0
201407,CLT,BDA,36,207,US,3,Passengers,4131,"4,131",0
201407,CLT,BGI,36,205,US,3,Passengers,1741,"1,741",0
201407,CLT,BRU,36,409,US,3,Passengers,4778,"4,778",0
201407,CLT,BZE,36,106,US,3,Passengers,1511,"1,511",0
201407,CLT,CDG,36,427,US,3,Passengers,13909,"13,909",0
201407,CLT,CUN,36,148,AM,0,Passengers,737,0,737
201407,CLT,CUN,36,148,US,3,Passengers,36439,"36,439",0
201407,CLT,CUR,36,262,7I,0,Passengers,802,802,0
201407,CLT,CZM,36,148,US,3,Passengers,594,594,0
201407,CLT,DUB,36,441,US,3,Passengers,9461,"9,461",0
201407,CLT,FCO,36,450,DL,3,Passengers,267,267,0
201407,CLT,FCO,36,450,US,3,Passengers,13251,"13,251",0
201407,CLT,FPO,36,204,16,2,Passengers,2679,"2,679",0
201407,CLT,FRA,36,429,LH,0,Passengers,260,260,0
201407,CLT,FRA,36,429,US,3,Passengers,20291,"20,291",0
201407,CLT,GCM,36,233,US,3,Passengers,10072,"10,072",0
201407,CLT,GIG,36,316,US,3,Passengers,8164,"8,164",0
201407,CLT,GRU,36,316,US,3,Passengers,11444,"11,444",0
201407,CLT,LHR,36,493,US,3,Passengers,16422,"16,422",0
201407,CLT,LIR,36,110,US,3,Passengers,927,927,0
201407,CLT,LIS,36,469,US,3,Passengers,4043,"4,043",0
201407,CLT,MAD,36,482,US,3,Passengers,10010,"10,010",0
201407,CLT,MAN,36,493,US,3,Passengers,8056,"8,056",0
201407,CLT,MBJ,36,243,US,3,Passengers,30580,"30,580",0
201407,CLT,MEX,36,148,US,3,Passengers,6997,"6,997",0
201407,CLT,MUC,36,429,LH,0,Passengers,16011,"16,011",0
201407,CLT,NAS,36,204,G4,2,Passengers,163,0,163
201407,CLT,NAS,36,204,US,3,Passengers,20316,"20,316",0
201407,CLT,PLS,36,281,US,3,Passengers,11318,"11,318",0
201407,CLT,PLS,36,281,YX,2,Passengers,1116,"1,116",0
201407,CLT,PUJ,36,224,GL,2,Passengers,1258,0,"1,258"
201407,CLT,PUJ,36,224,US,3,Passengers,26723,"26,723",0
201407,CLT,SDQ,36,224,US,3,Passengers,134,134,0
201407,CLT,SJD,36,148,US,3,Passengers,973,973,0
201407,CLT,SJO,36,110,US,3,Passengers,6520,"6,520",0
201407,CLT,SKB,36,275,US,3,Passengers,816,816,0
201407,CLT,SXM,36,264,US,3,Passengers,15362,"15,362",0
201407,CLT,UVF,36,276,US,3,Passengers,1872,"1,872",0
201407,CLT,YOW,36,936,ZW,2,Passengers,2424,"2,424",0
201407,CLT,YUL,36,941,ZW,2,Passengers,2625,"2,625",0
201407,CLT,YYZ,36,936,QK,0,Passengers,3941,"3,941",0
201407,CLT,YYZ,36,936,YX,2,Passengers,10242,"10,242",0
201407,CLT,YYZ,36,936,ZW,2,Passengers,2787,"2,787",0
201407,CMH,CUN,44,148,AM,0,Passengers,846,0,846
201407,CMH,FPO,44,204,UP,0,Passengers,909,909,0
201407,CMH,FPO,44,204,XP,1,Passengers,914,0,914
201407,CMH,YYZ,44,936,QK,0,Passengers,4617,"4,617",0
201407,COS,CUN,82,148,UA,3,Passengers,320,320,0
201407,COS,YVR,82,906,OO,3,Passengers,63,63,0
201407,CPR,YQR,88,921,OO,3,Passengers,44,44,0
201407,CPR,YYC,88,916,13Q,0,Passengers,10,0,10
201407,CPR,YYC,88,916,OO,3,Passengers,60,60,0
201407,CRP,TAM,74,148,OO,3,Passengers,1,1,0
201407,CSG,MBJ,34,243,DL,3,Passengers,143,143,0
201407,CVG,CDG,52,427,DL,3,Passengers,10962,"10,962",0
201407,CVG,CUN,52,148,DL,3,Passengers,1072,"1,072",0
201407,CVG,CUN,52,148,F9,3,Passengers,1317,0,"1,317"
201407,CVG,MBJ,52,243,GL,2,Passengers,873,0,873
201407,CVG,MBJ,52,243,K8,1,Passengers,285,0,285
201407,CVG,PUJ,52,224,DL,3,Passengers,1029,"1,029",0
201407,CVG,PUJ,52,224,F9,3,Passengers,1300,0,"1,300"
201407,CVG,PUJ,52,224,GL,2,Passengers,2660,0,"2,660"
201407,CVG,YYZ,52,936,9E,2,Passengers,3444,"3,444",0
201407,CVG,YYZ,52,936,UA,3,Passengers,62,0,62
201407,CVG,YYZ,52,936,ZX,0,Passengers,3174,"3,174",0
201407,CYS,YXE,88,921,EV,3,Passengers,47,47,0
201407,CYS,YYC,88,916,OO,3,Passengers,50,50,0
201407,DAL,SAL,74,118,FCQ,1,Passengers,115,0,115
201407,DAL,SAL,74,118,K8,1,Passengers,208,0,208
201407,DAY,YYZ,44,936,ZX,0,Passengers,6,0,6
201407,DCA,BDA,38,207,US,3,Passengers,5853,"5,853",0
201407,DCA,NAS,38,204,B6,3,Passengers,4775,"4,775",0
201407,DCA,NAS,38,204,US,3,Passengers,1660,"1,660",0
201407,DCA,YOW,38,936,QK,0,Passengers,2420,"2,420",0
201407,DCA,YUL,38,941,QK,0,Passengers,4623,"4,623",0
201407,DCA,YYZ,38,936,AC,0,Passengers,364,364,0
201407,DCA,YYZ,38,936,ZW,2,Passengers,5890,"5,890",0
201407,DEN,CUN,82,148,F9,3,Passengers,9424,"9,424",0
201407,DEN,CUN,82,148,FL,3,Passengers,7393,"7,393",0
201407,DEN,CUN,82,148,UA,3,Passengers,11764,"11,764",0
201407,DEN,CUU,82,148,Y4,0,Passengers,786,786,0
201407,DEN,CZM,82,148,F9,3,Passengers,879,879,0
201407,DEN,FRA,82,429,LH,0,Passengers,18783,"18,783",0
201407,DEN,GDL,82,148,Y4,0,Passengers,1245,"1,245",0
201407,DEN,KEF,82,439,FI,0,Passengers,9686,"9,686",0
201407,DEN,LHR,82,493,BA,0,Passengers,14932,"14,932",0
201407,DEN,LIR,82,110,F9,3,Passengers,914,914,0
201407,DEN,MEX,82,148,UA,3,Passengers,1145,"1,145",0
201407,DEN,MEX,82,148,Y4,0,Passengers,3800,"3,800",0
201407,DEN,NRT,82,736,UA,3,Passengers,11627,"11,627",0
201407,DEN,PUJ,82,224,F9,3,Passengers,253,253,0
201407,DEN,PVR,82,148,F9,3,Passengers,2027,"2,027",0
201407,DEN,PVR,82,148,UA,3,Passengers,3267,"3,267",0
201407,DEN,SJD,82,148,F9,3,Passengers,2070,"2,070",0
201407,DEN,SJD,82,148,FL,3,Passengers,958,958,0
201407,DEN,SJD,82,148,UA,3,Passengers,3219,"3,219",0
201407,DEN,SJO,82,110,F9,3,Passengers,4610,"4,610",0
201407,DEN,YEG,82,916,OO,3,Passengers,4448,"4,448",0
201407,DEN,YEG,82,916,S5,2,Passengers,2181,"2,181",0
201407,DEN,YEG,82,916,UA,3,Passengers,5602,"5,602",0
201407,DEN,YQR,82,921,OO,3,Passengers,4677,"4,677",0
201407,DEN,YVR,82,906,OO,3,Passengers,4257,"4,257",0
201407,DEN,YVR,82,906,UA,3,Passengers,14963,"14,963",0
201407,DEN,YWG,82,926,EV,3,Passengers,2556,"2,556",0
201407,DEN,YWG,82,926,OO,3,Passengers,2956,"2,956",0
201407,DEN,YXE,82,921,EV,3,Passengers,4721,"4,721",0
201407,DEN,YXE,82,921,OO,3,Passengers,340,340,0
201407,DEN,YYC,82,916,EV,3,Passengers,49,49,0
201407,DEN,YYC,82,916,OO,3,Passengers,11257,"11,257",0
201407,DEN,YYC,82,916,UA,3,Passengers,7072,"7,072",0
201407,DEN,YYZ,82,936,AC,0,Passengers,10299,"10,299",0
201407,DEN,YYZ,82,936,G7,2,Passengers,5010,"5,010",0
201407,DEN,YYZ,82,936,OO,3,Passengers,936,936,0
201407,DEN,YYZ,82,936,S5,2,Passengers,3499,"3,499",0
201407,DFW,AGU,74,148,MQ,3,Passengers,5382,"5,382",0
201407,DFW,AMS,74,461,KL,0,Passengers,8461,"8,461",0
201407,DFW,BJX,74,148,AA,3,Passengers,12715,"12,715",0
201407,DFW,BNE,74,802,QF,0,Passengers,9386,"9,386",0
201407,DFW,BOG,74,327,AA,3,Passengers,6918,"6,918",0
201407,DFW,BZE,74,106,AA,3,Passengers,8681,"8,681",0
201407,DFW,CDG,74,427,AA,3,Passengers,13482,"13,482",0
201407,DFW,CUN,74,148,AA,3,Passengers,54008,"54,008",0
201407,DFW,CUN,74,148,AM,0,Passengers,6515,0,"6,515"
201407,DFW,CUN,74,148,NK,3,Passengers,9880,"9,880",0
201407,DFW,CUN,74,148,SY,2,Passengers,14649,"14,649",0
201407,DFW,CUU,74,148,MQ,3,Passengers,4582,"4,582",0
201407,DFW,CZM,74,148,AA,3,Passengers,8926,"8,926",0
201407,DFW,CZM,74,148,SY,2,Passengers,4078,"4,078",0
201407,DFW,DOH,74,664,QR,0,Passengers,13692,"13,692",0
201407,DFW,DXB,74,678,EK,0,Passengers,13646,"13,646",0
201407,DFW,EZE,74,303,AA,3,Passengers,11023,"11,023",0
201407,DFW,FRA,74,429,AA,3,Passengers,12730,"12,730",0
201407,DFW,FRA,74,429,LH,0,Passengers,12255,"12,255",0
201407,DFW,GCM,74,233,KX,0,Passengers,1680,"1,680",0
201407,DFW,GDL,74,148,AA,3,Passengers,16142,"16,142",0
201407,DFW,GDL,74,148,MQ,3,Passengers,2436,"2,436",0
201407,DFW,GIG,74,316,AA,3,Passengers,4174,"4,174",0
201407,DFW,GRU,74,316,AA,3,Passengers,14176,"14,176",0
201407,DFW,GUA,74,127,AA,3,Passengers,7961,"7,961",0
201407,DFW,HKG,74,729,AA,3,Passengers,14280,"14,280",0
201407,DFW,ICN,74,778,AA,3,Passengers,13899,"13,899",0
201407,DFW,ICN,74,778,KE,0,Passengers,10613,"10,613",0
201407,DFW,LHR,74,493,AA,3,Passengers,41067,"41,067",0
201407,DFW,LHR,74,493,BA,0,Passengers,18005,"18,005",0
201407,DFW,LIM,74,368,AA,3,Passengers,10031,"10,031",0
201407,DFW,LIR,74,110,AA,3,Passengers,4101,"4,101",0
201407,DFW,LIR,74,110,SY,2,Passengers,733,733,0
201407,DFW,MAD,74,482,AA,3,Passengers,13780,"13,780",0
201407,DFW,MBJ,74,243,AA,3,Passengers,9519,"9,519",0
201407,DFW,MBJ,74,243,SY,2,Passengers,1934,"1,934",0
201407,DFW,MDZ,74,303,AA,3,Passengers,102,102,0
201407,DFW,MEX,74,148,5D,0,Passengers,10048,"10,048",0
201407,DFW,MEX,74,148,AA,3,Passengers,36039,"36,039",0
201407,DFW,MLM,74,148,MQ,3,Passengers,2524,"2,524",0
201407,DFW,MTY,74,148,AA,3,Passengers,25616,"25,616",0
201407,DFW,MTY,74,148,AM,0,Passengers,159,0,159
201407,DFW,MZT,74,148,MQ,3,Passengers,1689,"1,689",0
201407,DFW,NAS,74,204,AA,3,Passengers,8064,"8,064",0
201407,DFW,NRT,74,736,AA,3,Passengers,26074,"26,074",0
201407,DFW,PBC,74,148,MQ,3,Passengers,2245,"2,245",0
201407,DFW,PLS,74,281,AA,3,Passengers,1084,"1,084",0
201407,DFW,PTY,74,162,AA,3,Passengers,4089,"4,089",0
201407,DFW,PUJ,74,224,SY,2,Passengers,4842,"4,842",0
201407,DFW,PVG,74,713,AA,3,Passengers,11439,"11,439",0
201407,DFW,PVR,74,148,AA,3,Passengers,17343,"17,343",0
201407,DFW,PVR,74,148,SY,2,Passengers,1925,"1,925",0
201407,DFW,QRO,74,148,MQ,3,Passengers,6009,"6,009",0
201407,DFW,RTB,74,131,AA,3,Passengers,871,871,0
201407,DFW,SAL,74,118,AA,3,Passengers,7184,"7,184",0
201407,DFW,SAL,74,118,LR,0,Passengers,164,164,0
